x,hump_amp,u_inflow,target_zeta,target_u,target_h,froude
2475.0,0.0,0.5,0.006253543632245753,0.4953932636044561,30.006253543632244,0.02887418307265671
2500.0,0.0,0.5,0.006077430826814487,0.49536209700195105,30.006077430826814,0.02887245124475254
2525.0,0.0,0.5,0.005983107931158278,0.49529595390076414,30.005983107931158,0.028868641431599805
2550.0,0.0,0.5,0.005811676645091601,0.49526783080108705,30.00581167664509,0.028867084721112195
2575.0,0.0,0.5,0.005721671687015837,0.49520578714391256,30.005721671687017,0.02886351174584356
2600.0,0.0,0.5,0.005556875970238119,0.4951813524046293,30.00555687597024,0.028862166802916926
2625.0,0.0,0.5,0.005473112208686086,0.49512366018089965,30.005473112208687,0.028858844432200464
2650.0,0.0,0.5,0.005316777439513487,0.49510296650161795,30.005316777439514,0.02885771345506798
2675.0,0.0,0.5,0.0052408791491431635,0.4950495651848717,30.00524087914914,0.02885463738445911
2700.0,0.0,0.5,0.0050935741138497335,0.49503244880508857,30.00509357411385,0.028853710558972696
2725.0,0.0,0.5,0.005025913885350775,0.4949833428804331,30.00502591388535,0.028850880875105442
2750.0,0.0,0.5,0.0048869365956750845,0.4949698743341078,30.004886936595675,0.028850162653922002
2775.0,0.0,0.5,0.004826645018185441,0.4949254103375152,30.004826645018184,0.02884759997718677
2800.0,0.0,0.5,0.004694961244178078,0.4949159751378003,30.004694961244176,0.028847113331436924
2825.0,0.0,0.5,0.004640926439800268,0.49487653535651377,30.0046409264398,0.0288448404822527
2850.0,0.0,0.5,0.004516071025702408,0.49487134846243036,30.0045160710257,0.028844598168234686
2875.0,0.0,0.5,0.0044677824047882255,0.4948366917534707,30.004467782404788,0.028842601339746456
2900.0,0.0,0.5,0.004349838595858623,0.4948352867422787,30.004349838595857,0.028842576134037515
2925.0,0.0,0.5,0.004307236773923871,0.49480445023583886,30.004307236773926,0.028840799234502904
2950.0,0.0,0.5,0.004196101865398976,0.49480583779658527,30.0041961018654,0.028840933524582855
2975.0,0.0,0.5,0.00415894682789385,0.4947778792843842,30.004158946827893,0.02883932175256782
3000.0,0.0,0.5,0.004053903493409235,0.49478123140947894,30.00405390349341,0.02883956762238006
3025.0,0.0,0.5,0.0040214808286725455,0.4947559140317697,30.004021480828673,0.02883810751675952
3050.0,0.0,0.5,0.0039213803940642295,0.49476101926402044,30.003921380394065,0.02883845319416637
3075.0,0.0,0.5,0.0038925745886304675,0.49473861333587466,30.00389257458863,0.02883716104826807
3100.0,0.0,0.5,0.0037962025681139632,0.49474564648362973,30.003796202568115,0.02883761730708248
3125.0,0.0,0.5,0.0037697983640673726,0.49472614971605167,30.00376979836407,0.02883649357257689
3150.0,0.0,0.5,0.0036762964454137735,0.4947350039133871,30.003676296445413,0.02883705459721982
3175.0,0.0,0.5,0.003651495204388815,0.4947177235335886,30.003651495204387,0.0288360592785567
3200.0,0.0,0.5,0.003560702806496028,0.4947276942792407,30.003560702806496,0.028836684083008164
3225.0,0.0,0.5,0.003537392226436493,0.4947116805151617,30.003537392226438,0.02883576187449419
3250.0,0.0,0.5,0.0034495586610220215,0.4947219621511244,30.00344955866102,0.02883640337910183
3275.0,0.0,0.5,0.0034279024068562132,0.4947067890011067,30.003427902406855,0.02883552937164201
